2018-02-05 16:41:04.5109 | INFO | BillingDetailsReport.Program | >>>>>>>Process Start!!<<<<<<< 
2018-02-05 16:47:51.6776 | INFO | BillingDetailsReport.ExcelGenerater | The specified query condition in BillingLog's gameID in : ROS 

2018-02-05 16:47:51.6976 | INFO | BillingDetailsReport.ExcelGenerater | The specified query condition in BillingLog's OtherDate is:2018/1 

2018-02-05 16:48:09.7839 | INFO | BillingDetailsReport.ExcelGenerater | ROS's data count: 2012 

2018-02-05 17:02:08.3671 | INFO | BillingDetailsReport.Program | >>>>>>>Process Start!!<<<<<<< 

2018-02-05 17:02:08.4666 | INFO | BillingDetailsReport.EmailGenerator | Email recevier: vi000246@hotmail.com 

2018-02-05 17:02:08.4706 | INFO | BillingDetailsReport.EmailGenerator | Email title: 【Gravity】201801儲值明細 

2018-02-05 17:02:08.4706 | INFO | BillingDetailsReport.EmailGenerator | Attached Excel fileName: 201801-20180205.xlsx 

2018-02-05 17:02:08.5086 | INFO | BillingDetailsReport.ExcelGenerater | The specified query condition in BillingLog's gameID in : ML,RO1,ROWEB,PB,ROS 

2018-02-05 17:02:08.5286 | INFO | BillingDetailsReport.ExcelGenerater | The specified query condition in BillingLog's OtherDate is:2018/1 

2018-02-05 17:02:09.4621 | INFO | BillingDetailsReport.ExcelGenerater | ML's data count: 207 

2018-02-05 17:02:11.8046 | INFO | BillingDetailsReport.ExcelGenerater | RO1's data count: 17181 

2018-02-05 17:02:15.3551 | INFO | BillingDetailsReport.ExcelGenerater | ROWEB's data count: 2067 

2018-02-05 17:02:16.1856 | INFO | BillingDetailsReport.ExcelGenerater | PB's data count: 2430 

2018-02-05 17:02:17.0421 | INFO | BillingDetailsReport.ExcelGenerater | ROS's data count: 2012 

2018-02-05 17:02:17.5721 | INFO | BillingDetailsReport.ExcelGenerater | Backup Excel path: ExcelBackup/201801-20180205.xlsx 

2018-02-05 17:02:22.4711 | ERROR | BillingDetailsReport.EmailGenerator | Failed to send Email: 無法使用信箱。 伺服器回應為: 5.7.64 TenantAttribution; Relay Access Denied [SL2KOR01FT004.eop-kor01.prod.protection.outlook.com] 

2018-02-05 17:02:22.4711 | INFO | BillingDetailsReport.Program | >>>>>>>Process complete<<<<<<< 

